mean_binary_idx	mRNA
00	maker-ctg254_pilon-augustus-gene-1.11-mRNA-1
11	maker-ctg254_pilon-augustus-gene-1.8-mRNA-1
11	maker-ctg254_pilon-augustus-gene-3.5-mRNA-1
01	maker-ctg254_pilon-augustus-gene-3.6-mRNA-1
11	maker-ctg254_pilon-est_gff_est2genome-gene-3.37-mRNA-1
00	maker-ctg254_pilon-protein2genome-gene-0.0-mRNA-1
00	maker-ctg254_pilon-protein2genome-gene-0.1-mRNA-1
00	maker-ctg254_pilon-protein2genome-gene-0.13-mRNA-1
11	maker-ctg254_pilon-protein2genome-gene-0.15-mRNA-1
00	maker-ctg254_pilon-protein2genome-gene-0.3-mRNA-1
11	maker-ctg254_pilon-protein2genome-gene-1.0-mRNA-1
01	maker-ctg254_pilon-protein2genome-gene-1.6-mRNA-1
00	maker-ctg254_pilon-protein2genome-gene-2.35-mRNA-1
01	maker-ctg254_pilon-protein2genome-gene-2.40-mRNA-1
00	maker-ctg254_pilon-protein2genome-gene-2.46-mRNA-1
00	maker-ctg254_pilon-protein2genome-gene-2.48-mRNA-1
01	maker-ctg254_pilon-protein2genome-gene-3.40-mRNA-1
11	maker-ctg254_pilon-protein2genome-gene-3.43-mRNA-1
00	maker-ctg2541_pilon-protein2genome-gene-0.7-mRNA-1
00	maker-ctg2541_pilon-protein2genome-gene-0.8-mRNA-1
00	maker-ctg2542_pilon-protein2genome-gene-0.12-mRNA-1
00	maker-ctg2542_pilon-protein2genome-gene-0.8-mRNA-1
00	maker-ctg2542_pilon-protein2genome-gene-0.9-mRNA-1
00	maker-ctg2543_pilon-protein2genome-gene-0.0-mRNA-1
00	maker-ctg2543_pilon-protein2genome-gene-0.1-mRNA-1
00	maker-ctg2543_pilon-protein2genome-gene-0.5-mRNA-1
00	maker-ctg2545_pilon-protein2genome-gene-0.0-mRNA-1
00	maker-ctg2545_pilon-protein2genome-gene-0.1-mRNA-1
00	maker-ctg2546_pilon-protein2genome-gene-0.0-mRNA-1
00	maker-ctg2546_pilon-protein2genome-gene-0.1-mRNA-1
00	maker-ctg2548_pilon-est2genome-gene-0.46-mRNA-1
00	maker-ctg2548_pilon-protein2genome-gene-0.6-mRNA-1
11	maker-ctg255_pilon-augustus-gene-4.38-mRNA-1
01	maker-ctg255_pilon-est_gff_est2genome-gene-1.29-mRNA-1
01	maker-ctg255_pilon-est_gff_est2genome-gene-3.46-mRNA-1
01	maker-ctg255_pilon-est_gff_est2genome-gene-3.47-mRNA-1
11	maker-ctg255_pilon-est_gff_est2genome-gene-4.59-mRNA-1
11	maker-ctg255_pilon-est2genome-gene-3.49-mRNA-1
01	maker-ctg255_pilon-protein2genome-gene-1.35-mRNA-1
11	maker-ctg255_pilon-protein2genome-gene-2.33-mRNA-1
11	maker-ctg255_pilon-protein2genome-gene-2.37-mRNA-1
00	maker-ctg255_pilon-protein2genome-gene-3.2-mRNA-1
11	maker-ctg255_pilon-protein2genome-gene-3.6-mRNA-1
01	maker-ctg255_pilon-protein2genome-gene-3.8-mRNA-1
01	maker-ctg255_pilon-protein2genome-gene-4.23-mRNA-1
01	maker-ctg255_pilon-protein2genome-gene-4.4-mRNA-1
11	maker-ctg255_pilon-protein2genome-gene-4.8-mRNA-1
00	maker-ctg2551_pilon-augustus-gene-0.10-mRNA-1
00	maker-ctg2551_pilon-protein2genome-gene-0.15-mRNA-1
00	maker-ctg2552_pilon-protein2genome-gene-0.3-mRNA-1
00	maker-ctg2552_pilon-protein2genome-gene-0.4-mRNA-1
00	maker-ctg2555_pilon-est_gff_est2genome-gene-0.0-mRNA-1
00	maker-ctg2555_pilon-est_gff_est2genome-gene-0.1-mRNA-1
00	maker-ctg2557_pilon-protein2genome-gene-0.4-mRNA-1
01	maker-ctg2558_pilon-protein2genome-gene-0.3-mRNA-1
00	maker-ctg256_pilon-augustus-gene-1.11-mRNA-1
00	maker-ctg256_pilon-augustus-gene-1.12-mRNA-1
11	maker-ctg256_pilon-augustus-gene-2.28-mRNA-1
00	maker-ctg256_pilon-augustus-gene-2.31-mRNA-1
11	maker-ctg256_pilon-augustus-gene-4.25-mRNA-1
11	maker-ctg256_pilon-augustus-gene-4.26-mRNA-1
11	maker-ctg256_pilon-augustus-gene-4.27-mRNA-1
11	maker-ctg256_pilon-est_gff_est2genome-gene-2.6-mRNA-1
01	maker-ctg256_pilon-est2genome-gene-1.39-mRNA-1
11	maker-ctg256_pilon-est2genome-gene-2.0-mRNA-1
11	maker-ctg256_pilon-est2genome-gene-2.3-mRNA-1
01	maker-ctg256_pilon-est2genome-gene-3.23-mRNA-1
00	maker-ctg256_pilon-protein2genome-gene-0.21-mRNA-1
00	maker-ctg256_pilon-protein2genome-gene-0.22-mRNA-1
11	maker-ctg256_pilon-protein2genome-gene-1.33-mRNA-1
01	maker-ctg256_pilon-protein2genome-gene-1.36-mRNA-1
01	maker-ctg256_pilon-protein2genome-gene-2.11-mRNA-1
00	maker-ctg256_pilon-protein2genome-gene-3.14-mRNA-1
11	maker-ctg256_pilon-protein2genome-gene-3.15-mRNA-1
00	maker-ctg256_pilon-protein2genome-gene-3.9-mRNA-1
00	maker-ctg256_pilon-protein2genome-gene-4.39-mRNA-1
00	maker-ctg256_pilon-protein2genome-gene-4.40-mRNA-1
11	maker-ctg256_pilon-protein2genome-gene-4.48-mRNA-1
00	maker-ctg256_pilon-protein2genome-gene-4.60-mRNA-1
00	maker-ctg256_pilon-protein2genome-gene-4.61-mRNA-1
00	maker-ctg2563_pilon-protein2genome-gene-0.1-mRNA-1
00	maker-ctg2564_pilon-est_gff_est2genome-gene-0.1-mRNA-1
00	maker-ctg2567_pilon-protein2genome-gene-0.13-mRNA-1
01	maker-ctg2568_pilon-est_gff_est2genome-gene-0.0-mRNA-1
01	maker-ctg2568_pilon-protein2genome-gene-0.6-mRNA-1
01	maker-ctg257_pilon-augustus-gene-1.32-mRNA-1
00	maker-ctg257_pilon-augustus-gene-1.34-mRNA-1
11	maker-ctg257_pilon-augustus-gene-1.39-mRNA-1
00	maker-ctg257_pilon-augustus-gene-3.82-mRNA-1
11	maker-ctg257_pilon-est_gff_est2genome-gene-1.29-mRNA-1
11	maker-ctg257_pilon-est_gff_est2genome-gene-2.36-mRNA-1
11	maker-ctg257_pilon-est_gff_est2genome-gene-2.37-mRNA-1
11	maker-ctg257_pilon-est_gff_est2genome-gene-2.38-mRNA-1
00	maker-ctg257_pilon-protein2genome-gene-1.22-mRNA-1
11	maker-ctg257_pilon-protein2genome-gene-1.23-mRNA-1
01	maker-ctg257_pilon-protein2genome-gene-1.24-mRNA-1
01	maker-ctg257_pilon-protein2genome-gene-2.17-mRNA-1
11	maker-ctg257_pilon-protein2genome-gene-2.20-mRNA-1
00	maker-ctg257_pilon-protein2genome-gene-2.34-mRNA-1
11	maker-ctg257_pilon-protein2genome-gene-3.0-mRNA-1
11	maker-ctg257_pilon-protein2genome-gene-3.20-mRNA-1
00	maker-ctg257_pilon-protein2genome-gene-3.23-mRNA-1
11	maker-ctg257_pilon-protein2genome-gene-3.32-mRNA-1
01	maker-ctg257_pilon-protein2genome-gene-3.7-mRNA-1
00	maker-ctg2571_pilon-protein2genome-gene-0.7-mRNA-1
00	maker-ctg2573_pilon-est_gff_est2genome-gene-0.0-mRNA-1
00	maker-ctg2574_pilon-augustus-gene-0.3-mRNA-1
00	maker-ctg2575_pilon-protein2genome-gene-0.0-mRNA-1
00	maker-ctg2575_pilon-protein2genome-gene-0.1-mRNA-1
00	maker-ctg2575_pilon-protein2genome-gene-0.2-mRNA-1
0NA	maker-ctg2576_pilon-protein2genome-gene-0.0-mRNA-1
00	maker-ctg2579_pilon-protein2genome-gene-0.0-mRNA-1
11	maker-ctg258_pilon-augustus-gene-1.0-mRNA-1
11	maker-ctg258_pilon-augustus-gene-1.1-mRNA-1
01	maker-ctg258_pilon-augustus-gene-6.13-mRNA-1
11	maker-ctg258_pilon-augustus-gene-6.18-mRNA-1
01	maker-ctg258_pilon-augustus-gene-6.9-mRNA-1
11	maker-ctg258_pilon-est_gff_est2genome-gene-3.1-mRNA-1
00	maker-ctg258_pilon-est_gff_est2genome-gene-6.1-mRNA-1
01	maker-ctg258_pilon-est2genome-gene-1.21-mRNA-1
11	maker-ctg258_pilon-est2genome-gene-5.38-mRNA-1
11	maker-ctg258_pilon-protein2genome-gene-0.12-mRNA-1
NA1	maker-ctg258_pilon-protein2genome-gene-0.5-mRNA-1
11	maker-ctg258_pilon-protein2genome-gene-0.9-mRNA-1
00	maker-ctg258_pilon-protein2genome-gene-1.25-mRNA-1
01	maker-ctg258_pilon-protein2genome-gene-1.30-mRNA-1
11	maker-ctg258_pilon-protein2genome-gene-1.34-mRNA-1
01	maker-ctg258_pilon-protein2genome-gene-1.36-mRNA-1
00	maker-ctg258_pilon-protein2genome-gene-2.21-mRNA-1
00	maker-ctg258_pilon-protein2genome-gene-2.22-mRNA-1
00	maker-ctg258_pilon-protein2genome-gene-3.2-mRNA-1
00	maker-ctg258_pilon-protein2genome-gene-3.3-mRNA-1
01	maker-ctg258_pilon-protein2genome-gene-4.12-mRNA-1
00	maker-ctg258_pilon-protein2genome-gene-4.4-mRNA-1
00	maker-ctg258_pilon-protein2genome-gene-4.5-mRNA-1
00	maker-ctg258_pilon-protein2genome-gene-4.6-mRNA-1
00	maker-ctg258_pilon-protein2genome-gene-5.21-mRNA-1
00	maker-ctg258_pilon-protein2genome-gene-5.24-mRNA-1
00	maker-ctg258_pilon-protein2genome-gene-5.25-mRNA-1
00	maker-ctg258_pilon-protein2genome-gene-5.28-mRNA-1
00	maker-ctg258_pilon-protein2genome-gene-5.30-mRNA-1
11	maker-ctg258_pilon-protein2genome-gene-6.60-mRNA-1
01	maker-ctg258_pilon-protein2genome-gene-6.63-mRNA-1
11	maker-ctg258_pilon-protein2genome-gene-6.64-mRNA-1
11	maker-ctg258_pilon-protein2genome-gene-6.66-mRNA-1
01	maker-ctg2580_pilon-augustus-gene-0.14-mRNA-1
00	maker-ctg2580_pilon-est2genome-gene-0.6-mRNA-1
00	maker-ctg2580_pilon-protein2genome-gene-0.7-mRNA-1
00	maker-ctg259_pilon-augustus-gene-0.47-mRNA-1
01	maker-ctg259_pilon-augustus-gene-2.2-mRNA-1
11	maker-ctg259_pilon-augustus-gene-2.9-mRNA-1
00	maker-ctg259_pilon-augustus-gene-4.56-mRNA-1
00	maker-ctg259_pilon-est_gff_est2genome-gene-3.23-mRNA-1
01	maker-ctg259_pilon-protein2genome-gene-0.13-mRNA-1
00	maker-ctg259_pilon-protein2genome-gene-0.16-mRNA-1
00	maker-ctg259_pilon-protein2genome-gene-0.2-mRNA-1
00	maker-ctg259_pilon-protein2genome-gene-0.3-mRNA-1
00	maker-ctg259_pilon-protein2genome-gene-0.4-mRNA-1
00	maker-ctg259_pilon-protein2genome-gene-0.9-mRNA-1
11	maker-ctg259_pilon-protein2genome-gene-1.27-mRNA-1
00	maker-ctg259_pilon-protein2genome-gene-2.31-mRNA-1
11	maker-ctg259_pilon-protein2genome-gene-2.52-mRNA-1
00	maker-ctg259_pilon-protein2genome-gene-4.0-mRNA-1
00	maker-ctg259_pilon-protein2genome-gene-4.5-mRNA-1
00	maker-ctg259_pilon-protein2genome-gene-4.6-mRNA-1
00	maker-ctg259_pilon-protein2genome-gene-4.9-mRNA-1
00	maker-ctg2592_pilon-est_gff_est2genome-gene-0.20-mRNA-1
00	maker-ctg2592_pilon-protein2genome-gene-0.12-mRNA-1
00	maker-ctg2592_pilon-protein2genome-gene-0.5-mRNA-1
NA1	maker-ctg2593_pilon-est_gff_est2genome-gene-0.11-mRNA-1
NANA	maker-ctg2593_pilon-protein2genome-gene-0.19-mRNA-1
NANA	maker-ctg2593_pilon-protein2genome-gene-0.20-mRNA-1
00	maker-ctg2593_pilon-protein2genome-gene-0.21-mRNA-1
00	maker-ctg2593_pilon-protein2genome-gene-0.23-mRNA-1
10	maker-ctg2594_pilon-est_gff_est2genome-gene-0.0-mRNA-1
11	maker-ctg2598_pilon-protein2genome-gene-0.0-mRNA-1
11	maker-ctg26_pilon-augustus-gene-0.12-mRNA-1
1NA	maker-ctg26_pilon-augustus-gene-2.1-mRNA-1
00	maker-ctg26_pilon-augustus-gene-6.38-mRNA-1
00	maker-ctg26_pilon-augustus-gene-6.45-mRNA-1
10	maker-ctg26_pilon-augustus-gene-7.70-mRNA-1
00	maker-ctg26_pilon-augustus-gene-7.76-mRNA-1
00	maker-ctg26_pilon-est_gff_est2genome-gene-1.18-mRNA-1
00	maker-ctg26_pilon-est2genome-gene-3.0-mRNA-1
00	maker-ctg26_pilon-protein2genome-gene-0.15-mRNA-1
00	maker-ctg26_pilon-protein2genome-gene-1.21-mRNA-1
00	maker-ctg26_pilon-protein2genome-gene-1.23-mRNA-1
00	maker-ctg26_pilon-protein2genome-gene-1.28-mRNA-1
11	maker-ctg26_pilon-protein2genome-gene-2.17-mRNA-1
11	maker-ctg26_pilon-protein2genome-gene-2.20-mRNA-1
11	maker-ctg26_pilon-protein2genome-gene-2.24-mRNA-1
01	maker-ctg26_pilon-protein2genome-gene-2.36-mRNA-1
11	maker-ctg26_pilon-protein2genome-gene-2.40-mRNA-1
01	maker-ctg26_pilon-protein2genome-gene-3.22-mRNA-1
00	maker-ctg26_pilon-protein2genome-gene-3.39-mRNA-1
00	maker-ctg26_pilon-protein2genome-gene-3.45-mRNA-1
00	maker-ctg26_pilon-protein2genome-gene-3.50-mRNA-1
00	maker-ctg26_pilon-protein2genome-gene-3.51-mRNA-1
00	maker-ctg26_pilon-protein2genome-gene-3.53-mRNA-1
01	maker-ctg26_pilon-protein2genome-gene-4.12-mRNA-1
11	maker-ctg26_pilon-protein2genome-gene-4.16-mRNA-1
11	maker-ctg26_pilon-protein2genome-gene-5.27-mRNA-1
11	maker-ctg26_pilon-protein2genome-gene-5.36-mRNA-1
00	maker-ctg26_pilon-protein2genome-gene-5.41-mRNA-1
11	maker-ctg26_pilon-protein2genome-gene-5.47-mRNA-1
00	maker-ctg26_pilon-protein2genome-gene-5.52-mRNA-1
11	maker-ctg26_pilon-protein2genome-gene-6.23-mRNA-1
00	maker-ctg26_pilon-protein2genome-gene-6.24-mRNA-1
00	maker-ctg26_pilon-protein2genome-gene-6.28-mRNA-1
00	maker-ctg26_pilon-protein2genome-gene-6.29-mRNA-1
00	maker-ctg26_pilon-protein2genome-gene-6.34-mRNA-1
01	maker-ctg26_pilon-protein2genome-gene-7.38-mRNA-1
01	maker-ctg26_pilon-protein2genome-gene-7.45-mRNA-1
00	maker-ctg26_pilon-protein2genome-gene-7.46-mRNA-1
00	maker-ctg26_pilon-protein2genome-gene-7.48-mRNA-1
00	maker-ctg26_pilon-protein2genome-gene-7.49-mRNA-1
00	maker-ctg26_pilon-protein2genome-gene-7.50-mRNA-1
00	maker-ctg26_pilon-protein2genome-gene-7.51-mRNA-1
00	maker-ctg26_pilon-protein2genome-gene-7.56-mRNA-1
00	maker-ctg26_pilon-protein2genome-gene-7.57-mRNA-1
01	maker-ctg26_pilon-protein2genome-gene-7.59-mRNA-1
00	maker-ctg26_pilon-protein2genome-gene-7.64-mRNA-1
00	maker-ctg26_pilon-protein2genome-gene-7.65-mRNA-1
01	maker-ctg260_pilon-augustus-gene-0.4-mRNA-1
01	maker-ctg260_pilon-augustus-gene-3.61-mRNA-1
00	maker-ctg260_pilon-augustus-gene-3.62-mRNA-1
11	maker-ctg260_pilon-augustus-gene-4.50-mRNA-1
11	maker-ctg260_pilon-est_gff_est2genome-gene-4.0-mRNA-1
00	maker-ctg260_pilon-protein2genome-gene-0.20-mRNA-1
01	maker-ctg260_pilon-protein2genome-gene-0.24-mRNA-1
11	maker-ctg260_pilon-protein2genome-gene-1.10-mRNA-1
11	maker-ctg260_pilon-protein2genome-gene-2.11-mRNA-1
00	maker-ctg260_pilon-protein2genome-gene-3.22-mRNA-1
00	maker-ctg260_pilon-protein2genome-gene-3.23-mRNA-1
00	maker-ctg260_pilon-protein2genome-gene-3.30-mRNA-1
00	maker-ctg260_pilon-protein2genome-gene-3.31-mRNA-1
00	maker-ctg260_pilon-protein2genome-gene-4.25-mRNA-1
00	maker-ctg260_pilon-protein2genome-gene-4.38-mRNA-1
00	maker-ctg260_pilon-protein2genome-gene-4.39-mRNA-1
00	maker-ctg260_pilon-protein2genome-gene-5.11-mRNA-1
11	maker-ctg260_pilon-protein2genome-gene-5.15-mRNA-1
11	maker-ctg260_pilon-protein2genome-gene-5.5-mRNA-1
00	maker-ctg2601_pilon-protein2genome-gene-0.4-mRNA-1
00	maker-ctg2603_pilon-protein2genome-gene-0.2-mRNA-1
00	maker-ctg2605_pilon-augustus-gene-0.0-mRNA-1
NA0	maker-ctg2606_pilon-protein2genome-gene-0.0-mRNA-1
00	maker-ctg2606_pilon-protein2genome-gene-0.1-mRNA-1
00	maker-ctg2608_pilon-protein2genome-gene-0.0-mRNA-1
00	maker-ctg261_pilon-augustus-gene-2.28-mRNA-1
00	maker-ctg261_pilon-augustus-gene-3.80-mRNA-1
11	maker-ctg261_pilon-protein2genome-gene-0.12-mRNA-1
11	maker-ctg261_pilon-protein2genome-gene-0.13-mRNA-1
01	maker-ctg261_pilon-protein2genome-gene-0.14-mRNA-1
01	maker-ctg261_pilon-protein2genome-gene-0.7-mRNA-1
01	maker-ctg261_pilon-protein2genome-gene-1.12-mRNA-1
00	maker-ctg261_pilon-protein2genome-gene-1.13-mRNA-1
10	maker-ctg261_pilon-protein2genome-gene-1.14-mRNA-1
01	maker-ctg261_pilon-protein2genome-gene-1.17-mRNA-1
11	maker-ctg261_pilon-protein2genome-gene-1.18-mRNA-1
11	maker-ctg261_pilon-protein2genome-gene-1.19-mRNA-1
00	maker-ctg261_pilon-protein2genome-gene-2.16-mRNA-1
00	maker-ctg261_pilon-protein2genome-gene-2.22-mRNA-1
00	maker-ctg261_pilon-protein2genome-gene-3.0-mRNA-1
00	maker-ctg261_pilon-protein2genome-gene-3.10-mRNA-1
00	maker-ctg261_pilon-protein2genome-gene-3.15-mRNA-1
00	maker-ctg261_pilon-protein2genome-gene-3.31-mRNA-1
00	maker-ctg2610_pilon-est_gff_blastn-gene-0.0-mRNA-1
00	maker-ctg2614_pilon-protein2genome-gene-0.0-mRNA-1
01	maker-ctg2618_pilon-protein2genome-gene-0.13-mRNA-1
00	maker-ctg2618_pilon-protein2genome-gene-0.14-mRNA-1
00	maker-ctg2619_pilon-protein2genome-gene-0.1-mRNA-1
11	maker-ctg262_pilon-augustus-gene-1.44-mRNA-1
11	maker-ctg262_pilon-est_gff_blastn-gene-1.59-mRNA-1
00	maker-ctg262_pilon-est_gff_est2genome-gene-0.28-mRNA-1
01	maker-ctg262_pilon-est_gff_est2genome-gene-1.55-mRNA-1
01	maker-ctg262_pilon-est_gff_est2genome-gene-3.0-mRNA-1
11	maker-ctg262_pilon-est2genome-gene-1.56-mRNA-1
00	maker-ctg262_pilon-protein2genome-gene-0.13-mRNA-1
00	maker-ctg262_pilon-protein2genome-gene-0.20-mRNA-1
00	maker-ctg262_pilon-protein2genome-gene-0.22-mRNA-1
11	maker-ctg262_pilon-protein2genome-gene-1.0-mRNA-1
NA1	maker-ctg262_pilon-protein2genome-gene-1.11-mRNA-1
11	maker-ctg262_pilon-protein2genome-gene-1.18-mRNA-1
11	maker-ctg262_pilon-protein2genome-gene-2.3-mRNA-1
00	maker-ctg262_pilon-protein2genome-gene-2.5-mRNA-1
01	maker-ctg262_pilon-protein2genome-gene-2.6-mRNA-1
01	maker-ctg262_pilon-protein2genome-gene-3.22-mRNA-1
01	maker-ctg262_pilon-protein2genome-gene-3.29-mRNA-1
00	maker-ctg262_pilon-protein2genome-gene-3.40-mRNA-1
00	maker-ctg262_pilon-protein2genome-gene-3.41-mRNA-1
11	maker-ctg262_pilon-protein2genome-gene-3.42-mRNA-1
11	maker-ctg262_pilon-protein2genome-gene-3.50-mRNA-1
11	maker-ctg2620_pilon-protein2genome-gene-0.0-mRNA-1
10	maker-ctg2620_pilon-protein2genome-gene-0.5-mRNA-1
11	maker-ctg2621_pilon-protein2genome-gene-0.3-mRNA-1
00	maker-ctg2622_pilon-protein2genome-gene-0.3-mRNA-1
00	maker-ctg2623_pilon-protein2genome-gene-0.0-mRNA-1
00	maker-ctg2625_pilon-est_gff_blastn-gene-0.0-mRNA-1
00	maker-ctg2628_pilon-protein2genome-gene-0.5-mRNA-1
NA0	maker-ctg2629_pilon-protein2genome-gene-0.0-mRNA-1
00	maker-ctg2629_pilon-protein2genome-gene-0.1-mRNA-1
00	maker-ctg263_pilon-augustus-gene-0.1-mRNA-1
00	maker-ctg263_pilon-augustus-gene-3.44-mRNA-1
00	maker-ctg263_pilon-protein2genome-gene-0.21-mRNA-1
00	maker-ctg263_pilon-protein2genome-gene-0.22-mRNA-1
01	maker-ctg263_pilon-protein2genome-gene-0.23-mRNA-1
00	maker-ctg263_pilon-protein2genome-gene-0.5-mRNA-1
11	maker-ctg263_pilon-protein2genome-gene-0.6-mRNA-1
00	maker-ctg263_pilon-protein2genome-gene-1.20-mRNA-1
01	maker-ctg263_pilon-protein2genome-gene-1.25-mRNA-1
00	maker-ctg263_pilon-protein2genome-gene-1.26-mRNA-1
00	maker-ctg263_pilon-protein2genome-gene-2.0-mRNA-1
00	maker-ctg263_pilon-protein2genome-gene-2.1-mRNA-1
11	maker-ctg263_pilon-protein2genome-gene-3.24-mRNA-1
00	maker-ctg263_pilon-protein2genome-gene-3.33-mRNA-1
00	maker-ctg263_pilon-protein2genome-gene-3.35-mRNA-1
00	maker-ctg263_pilon-protein2genome-gene-3.37-mRNA-1
00	maker-ctg2632_pilon-protein2genome-gene-0.2-mRNA-1
NA1	maker-ctg2638_pilon-protein2genome-gene-0.5-mRNA-1
00	maker-ctg2639_pilon-est_gff_est2genome-gene-0.3-mRNA-1
00	maker-ctg264_pilon-protein2genome-gene-0.11-mRNA-1
11	maker-ctg264_pilon-protein2genome-gene-1.32-mRNA-1
01	maker-ctg264_pilon-protein2genome-gene-1.34-mRNA-1
11	maker-ctg264_pilon-protein2genome-gene-1.55-mRNA-1
11	maker-ctg264_pilon-protein2genome-gene-2.10-mRNA-1
01	maker-ctg264_pilon-protein2genome-gene-2.11-mRNA-1
11	maker-ctg264_pilon-protein2genome-gene-2.13-mRNA-1
11	maker-ctg264_pilon-protein2genome-gene-2.15-mRNA-1
01	maker-ctg264_pilon-protein2genome-gene-2.4-mRNA-1
00	maker-ctg264_pilon-protein2genome-gene-3.12-mRNA-1
00	maker-ctg264_pilon-protein2genome-gene-3.16-mRNA-1
00	maker-ctg264_pilon-protein2genome-gene-3.17-mRNA-1
01	maker-ctg264_pilon-protein2genome-gene-3.5-mRNA-1
00	maker-ctg2640_pilon-protein2genome-gene-0.0-mRNA-1
00	maker-ctg2643_pilon-est_gff_est2genome-gene-0.0-mRNA-1
00	maker-ctg2643_pilon-est_gff_est2genome-gene-0.1-mRNA-1
11	maker-ctg2644_pilon-protein2genome-gene-0.0-mRNA-1
NA0	maker-ctg2647_pilon-protein2genome-gene-0.22-mRNA-1
00	maker-ctg2649_pilon-protein2genome-gene-0.0-mRNA-1
11	maker-ctg265_pilon-augustus-gene-1.57-mRNA-1
01	maker-ctg265_pilon-augustus-gene-1.61-mRNA-1
01	maker-ctg265_pilon-augustus-gene-3.34-mRNA-1
00	maker-ctg265_pilon-protein2genome-gene-0.0-mRNA-1
0NA	maker-ctg265_pilon-protein2genome-gene-0.1-mRNA-1
00	maker-ctg265_pilon-protein2genome-gene-0.18-mRNA-1
00	maker-ctg265_pilon-protein2genome-gene-0.2-mRNA-1
00	maker-ctg265_pilon-protein2genome-gene-0.20-mRNA-1
00	maker-ctg265_pilon-protein2genome-gene-0.22-mRNA-1
00	maker-ctg265_pilon-protein2genome-gene-0.3-mRNA-1
00	maker-ctg265_pilon-protein2genome-gene-0.32-mRNA-1
00	maker-ctg265_pilon-protein2genome-gene-0.47-mRNA-1
00	maker-ctg265_pilon-protein2genome-gene-0.48-mRNA-1
00	maker-ctg265_pilon-protein2genome-gene-0.51-mRNA-1
00	maker-ctg265_pilon-protein2genome-gene-0.53-mRNA-1
00	maker-ctg265_pilon-protein2genome-gene-0.9-mRNA-1
0NA	maker-ctg265_pilon-protein2genome-gene-1.0-mRNA-1
00	maker-ctg265_pilon-protein2genome-gene-1.1-mRNA-1
11	maker-ctg265_pilon-protein2genome-gene-1.10-mRNA-1
11	maker-ctg265_pilon-protein2genome-gene-1.12-mRNA-1
00	maker-ctg265_pilon-protein2genome-gene-1.13-mRNA-1
01	maker-ctg265_pilon-protein2genome-gene-1.14-mRNA-1
11	maker-ctg265_pilon-protein2genome-gene-1.17-mRNA-1
11	maker-ctg265_pilon-protein2genome-gene-1.2-mRNA-1
11	maker-ctg265_pilon-protein2genome-gene-1.21-mRNA-1
11	maker-ctg265_pilon-protein2genome-gene-1.23-mRNA-1
11	maker-ctg265_pilon-protein2genome-gene-1.3-mRNA-1
11	maker-ctg265_pilon-protein2genome-gene-1.8-mRNA-1
00	maker-ctg265_pilon-protein2genome-gene-2.25-mRNA-1
00	maker-ctg265_pilon-protein2genome-gene-2.29-mRNA-1
00	maker-ctg265_pilon-protein2genome-gene-2.30-mRNA-1
00	maker-ctg265_pilon-protein2genome-gene-2.33-mRNA-1
00	maker-ctg265_pilon-protein2genome-gene-2.37-mRNA-1
00	maker-ctg265_pilon-protein2genome-gene-2.38-mRNA-1
00	maker-ctg265_pilon-protein2genome-gene-2.39-mRNA-1
00	maker-ctg265_pilon-protein2genome-gene-2.41-mRNA-1
11	maker-ctg265_pilon-protein2genome-gene-3.40-mRNA-1
00	maker-ctg265_pilon-protein2genome-gene-3.42-mRNA-1
00	maker-ctg265_pilon-protein2genome-gene-3.44-mRNA-1
01	maker-ctg265_pilon-protein2genome-gene-3.50-mRNA-1
11	maker-ctg265_pilon-protein2genome-gene-3.55-mRNA-1
11	maker-ctg265_pilon-protein2genome-gene-3.56-mRNA-1
11	maker-ctg265_pilon-protein2genome-gene-3.57-mRNA-1
11	maker-ctg265_pilon-protein2genome-gene-3.60-mRNA-1
1NA	maker-ctg265_pilon-protein2genome-gene-3.61-mRNA-1
00	maker-ctg265_pilon-protein2genome-gene-3.63-mRNA-1
00	maker-ctg265_pilon-protein2genome-gene-3.66-mRNA-1
00	maker-ctg265_pilon-protein2genome-gene-3.68-mRNA-1
0NA	maker-ctg265_pilon-protein2genome-gene-3.69-mRNA-1
00	maker-ctg2650_pilon-protein2genome-gene-0.0-mRNA-1
00	maker-ctg2651_pilon-protein2genome-gene-0.0-mRNA-1
00	maker-ctg2651_pilon-protein2genome-gene-0.1-mRNA-1
00	maker-ctg2658_pilon-protein2genome-gene-0.7-mRNA-1
00	maker-ctg2659_pilon-protein2genome-gene-0.0-mRNA-1
00	maker-ctg266_pilon-augustus-gene-1.13-mRNA-1
01	maker-ctg266_pilon-augustus-gene-3.33-mRNA-1
00	maker-ctg266_pilon-protein2genome-gene-1.0-mRNA-1
00	maker-ctg266_pilon-protein2genome-gene-1.2-mRNA-1
0NA	maker-ctg266_pilon-protein2genome-gene-1.3-mRNA-1
00	maker-ctg266_pilon-protein2genome-gene-1.5-mRNA-1
00	maker-ctg266_pilon-protein2genome-gene-1.6-mRNA-1
11	maker-ctg266_pilon-protein2genome-gene-2.23-mRNA-1
00	maker-ctg266_pilon-protein2genome-gene-2.28-mRNA-1
00	maker-ctg266_pilon-protein2genome-gene-2.34-mRNA-1
00	maker-ctg266_pilon-protein2genome-gene-3.6-mRNA-1
00	maker-ctg2660_pilon-est_gff_est2genome-gene-0.11-mRNA-1
00	maker-ctg2660_pilon-protein2genome-gene-0.12-mRNA-1
00	maker-ctg2660_pilon-protein2genome-gene-0.13-mRNA-1
